Time,Probe_TempRaw,Probe_TempCal,Condraw,CondCal,SpCond,Salinity,ChlRaw,ChlRawRangeCI,ChlVolts,ChlVoltsRangeCI,ChlCal,ChlCalRangeCI,CDOMRaw,CDOMVolts,CDOMCal,CDOMChlEQ,ChlAdj,TempRaw,TempCal
13-12-2024 19:57:28,Fail,Fail,Fail,Fail,Fail,Fail,403.13167259786474,3.407169660016052,0.4922242644662573,0.004160158315037915,0.6056438201850534,0.005118752480083999,0,0.0,0.0,0.0,0.6056438201850534,13,-1.353208956
13-12-2024 19:58:01,Fail,Fail,Fail,Fail,Fail,Fail,401.7916666666665,3.7367177563857013,0.4905881155881154,0.004562536943083884,0.6036306657583331,0.005613848205839891,0,0.0,0.0,0.0,0.6036306657583331,23,-1.147985076
13-12-2024 19:58:35,Fail,Fail,Fail,Fail,Fail,Fail,392.02836879432624,5.215321808161207,0.47866711696498926,0.0063679142956791284,0.5889628005843972,0.007835225158654289,0,0.0,0.0,0.0,0.5889628005843972,2,-1.5789552240000002
13-12-2024 19:59:08,Fail,Fail,Fail,Fail,Fail,Fail,400.9846743295018,4.2117754544384525,0.4896027769590986,0.005142582972452323,0.6024182829187738,0.006327549903359428,0,0.0,0.0,0.0,0.6024182829187738,15,-1.3121641800000001
13-12-2024 19:59:42,Fail,Fail,Fail,Fail,Fail,Fail,405.5957446808513,4.709014998236739,0.49523289948821886,0.005749713062560122,0.6093457124723407,0.00707457643916197,0,0.0,0.0,0.0,0.6093457124723407,0,-1.62
