Time,Probe_TempRaw,Probe_TempCal,Condraw,CondCal,SpCond,Salinity,ChlRaw,ChlRawRangeCI,ChlVolts,ChlVoltsRangeCI,ChlCal,ChlCalRangeCI,CDOMRaw,CDOMVolts,CDOMCal,CDOMChlEQ,ChlAdj,TempRaw,TempCal
13-12-2024 17:48:26,Fail,Fail,Fail,Fail,Fail,Fail,332.51785714285717,3.7439288489241562,0.4060047095761382,0.004571341695878091,49.95573381321429,0.5624681771966199,0,0.0,0.0,0.0,49.95573381321429,55,-0.49126866000000025
13-12-2024 17:48:59,Fail,Fail,Fail,Fail,Fail,Fail,315.98353909465015,3.6925553216250364,0.3858162870508549,0.004508614556318726,47.471704840164605,0.5547500886799538,0,0.0,0.0,0.0,47.471704840164605,8,-1.455820896
13-12-2024 17:49:33,Fail,Fail,Fail,Fail,Fail,Fail,318.4587813620073,3.786349309513753,0.38883856088157176,0.004623137130053422,47.84357221863801,0.5688412040639782,0,0.0,0.0,0.0,47.84357221863801,10,-1.4147761200000002
13-12-2024 17:50:06,Fail,Fail,Fail,Fail,Fail,Fail,318.7535714285716,3.594085844958613,0.3891984999127859,0.004388383205077672,47.887859927642886,0.5399565524550375,0,0.0,0.0,0.0,47.887859927642886,13,-1.353208956
13-12-2024 17:50:40,Fail,Fail,Fail,Fail,Fail,Fail,329.95910780669135,3.6423881054917047,0.40288047351244366,0.004447360324165695,49.57132077197024,0.5472132300076389,0,0.0,0.0,0.0,49.57132077197024,46,-0.6759701520000001
13-12-2024 17:51:13,Fail,Fail,Fail,Fail,Fail,Fail,318.9283154121863,3.8941535932763145,0.38941186253014204,0.004754766292156672,47.9141125445878,0.5850371526059329,0,0.0,0.0,0.0,47.9141125445878,53,-0.5323134360000001
