Time,Probe_TempRaw,Probe_TempCal,Condraw,CondCal,SpCond,Salinity,ChlRaw,ChlRawRangeCI,ChlVolts,ChlVoltsRangeCI,ChlCal,ChlCalRangeCI,CDOMRaw,CDOMVolts,CDOMCal,CDOMChlEQ,ChlAdj,TempRaw,TempCal
13-12-2024 17:14:53,Fail,Fail,Fail,Fail,Fail,Fail,322.9175627240145,3.7796937878126755,0.39428273836876004,0.004615010729930006,48.513436077276005,0.5678413134916525,0,0.0,0.0,0.0,48.513436077276005,4,-1.537910448
13-12-2024 17:15:27,Fail,Fail,Fail,Fail,Fail,Fail,324.0113636363639,3.581204112646674,0.39561827061827093,0.004372654594196183,48.67776297295458,0.5380212687504038,0,0.0,0.0,0.0,48.67776297295458,51,-0.5733582120000003
13-12-2024 17:16:00,Fail,Fail,Fail,Fail,Fail,Fail,312.44285714285724,3.6290816121534135,0.3814931100645388,0.004431113079552397,46.939771407714304,0.5452141324406489,0,0.0,0.0,0.0,46.939771407714304,52,-0.5528358240000002
13-12-2024 17:16:34,Fail,Fail,Fail,Fail,Fail,Fail,315.1288888888888,4.101725701021451,0.38477275810609135,0.005008212089159281,47.3433066887111,0.6162216942442754,0,0.0,0.0,0.0,47.3433066887111,56,-0.4707462720000002
13-12-2024 17:17:08,Fail,Fail,Fail,Fail,Fail,Fail,327.4519572953738,3.9007613665622785,0.39981923967689115,0.004762834391406933,49.19465966676158,0.5860298697075286,0,0.0,0.0,0.0,49.19465966676158,0,-1.62
13-12-2024 17:22:23,Fail,Fail,Fail,Fail,Fail,Fail,3185.5316455696175,9.529667901285393,3.889538028778532,0.011635736143205608,47.857751853392365,0.14316871794359567,0,0.0,0.0,0.0,47.857751853392365,56,-0.4707462720000002
13-12-2024 17:24:22,Fail,Fail,Fail,Fail,Fail,Fail,123.06093189964152,26.844949338658438,0.1502575481070104,0.03277771592021787,18.488027108100347,4.033043984206523,0,0.0,0.0,0.0,18.488027108100347,Fail,Fail
  File "/home/pi/aqua-pi/python-scripts/main.py", line 123, in <module>
    ChlAdj = ChlCal - CDOMChlEQ
             ~~~~~~~^~~~~~~~~~~
 unsupported operand type(s) for -: 'float' and 'str'13-12-2024 17:27:56,Fail,Fail,Fail,Fail,Fail,Fail,163.17647058823533,34.303492568464776,0.1992386698269052,0.0418846063107018,24.514774632941183,5.1535762871152375,0,0.0,0.0,0.0,24.514774632941183,25,-1.1069403000000002
13-12-2024 17:29:18,Fail,Fail,Fail,Fail,Fail,Fail,2767.2028301886776,299.7582841305684,3.37875803441841,0.36600523092865495,41.57299977206601,4.503410787920207,0,0.0,0.0,0.0,41.57299977206601,51,-0.5733582120000003
  File "/home/pi/aqua-pi/python-scripts/main.py", line 123, in <module>
    ChlAdj = ChlCal - CDOMChlEQ
             ~~~~~~~^~~~~~~~~~~
 unsupported operand type(s) for -: 'float' and 'str'  File "/home/pi/aqua-pi/python-scripts/main.py", line 119, in <module>
    time.sleep(0.5)
   File "/home/pi/aqua-pi/python-scripts/main.py", line 123, in <module>
    ChlAdj = ChlCal - CDOMChlEQ
             ~~~~~~~^~~~~~~~~~~
 unsupported operand type(s) for -: 'float' and 'str'
